name,address,phone,website,rating,reviews,hours,latitude,longitude,place_url,crawled_at,stt,chain
Family Market,"XRP5+F8W, Ng. 192 P. Hạ Đình, Hạ Đình, Thanh Xuân, Hà Nội, Vietnam",N/A,N/A,N/A,0,N/A,20.986245,105.7382985,"https://www.google.com/maps/place/Family+Market/@20.986245,105.7382985,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135aceae2fa6253:0x2a50958848d86f96!8m2!3d20.986245!4d105.8083363!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBkgENZ3JvY2VyeV9zdG9yZaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQA!16s%2Fg%2F11s5lr2994?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:47:09,6,FamilyMart
Cửa Hàng Fami Mart,"270 P. Khâm Thiên, Thổ Quan, Đống Đa, Hà Nội, Vietnam",+84 24 6681 0282,N/A,2.0,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+Fami+Mart/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ab835d4920c7:0xa17a08dea0f6f11f!8m2!3d21.0193615!4d105.8342063!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBkgENZ3JvY2VyeV9zdG9yZaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQA!16s%2Fg%2F12mj_sdkm?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:47:36,7,FamilyMart
Fami Mart,"208 P. Hoàng Văn Thái, Khương Trung, Thanh Xuân, Hà Nội 100000, Vietnam",+84 24 6681 3091,N/A,N/A,0,N/A,20.997882,105.7525861,"https://www.google.com/maps/place/Fami+Mart/@20.997882,105.7525861,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ac8f4e147323:0x4fd56e2d9b2b284a!8m2!3d20.997882!4d105.8226239!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBkgEFc3RvcmWqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA!16s%2Fg%2F11c57dbs9l?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:48:13,8,FamilyMart
The Good Mart,"47 P. Hàng Thiếc, Hàng Gai, Hoàn Kiếm, Hà Nội 10000, Vietnam",N/A,N/A,4.3,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/The+Good+Mart/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ab23ab20c36f:0x268c2afaa475ebd0!8m2!3d21.0329967!4d105.8478562!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA!16s%2Fg%2F11rhpzw1ly?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:48:51,9,FamilyMart
Bình mai familymart,"41 Ng. 466 Đ. Ng. Gia Tự, Đức Giang, Long Biên, Hà Nội, Vietnam",+84 981 803 381,http://dogomynghelongnhat.vn/,5.0,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/B%C3%ACnh+mai+familymart/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135a9094ffc3e79:0x89a81ee595f47508!8m2!3d21.0709236!4d105.9052767!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgELc3VwZXJtYXJrZXSqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA!16s%2Fg%2F11twszps0k?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:49:08,10,FamilyMart
Family Mart,"2MPM+V8G Nhà văn hoá thôn Đông, Đắc Sở, Hoài Đức, Hà Nội, Vietnam",+84 963 348 194,N/A,4.2,0,N/A,21.0371811,105.6132953,"https://www.google.com/maps/place/Family+Mart/@21.0371811,105.6132953,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3134570bafce6fb7:0x45f8d75410364255!8m2!3d21.0371811!4d105.6833331!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgENdmFyaWV0eV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOcU1DMWZXbWQzUlJBQqoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABAQ!16s%2Fg%2F11p4h4n_xw?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:49:35,11,FamilyMart
Fami Mart 2,"P1 The Pavilion, Vinhomes Ocean Park, Gia Lâm, Hà Nội 100000, Vietnam",+84 383 475 955,N/A,4.3,0,N/A,21.0021468,105.8753854,"https://www.google.com/maps/place/Fami+Mart+2/@21.0021468,105.8753854,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135a9064cca58ed:0x86bcc4aa00d1ffd5!8m2!3d21.0021468!4d105.9454232!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgELc3VwZXJtYXJrZXSaASNDaFpEU1VoTk1HOW5TMFZPWW04NFdVdFhiRWxQWmtaQkVBRaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABAv!16s%2Fg%2F11vyrwsc4q?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:50:02,12,FamilyMart
Family Mart,"171 Phúc Diễn, TDP Số 2, Bắc Từ Liêm, Hà Nội, Vietnam",N/A,N/A,N/A,0,N/A,21.0383978,105.6881287,"https://www.google.com/maps/place/Family+Mart/@21.0383978,105.6881287,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3134550032ecabf5:0x849172a1df8ee10a!8m2!3d21.0383978!4d105.7581665!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBkgENZ3JvY2VyeV9zdG9yZaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQA!16s%2Fg%2F11xk_zt88v?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:50:50,13,FamilyMart
Siêu Thị T-Mart Dương Nội,"XP6V+34V, Tòa A Xuân mai tower, Sparks, Yên Nghĩa, Hà Đông, Hà Nội, Vietnam",+84 1900 6446,N/A,3.0,0,N/A,20.9602496,105.6727647,"https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+T-Mart+D%C6%B0%C6%A1ng+N%E1%BB%99i/@20.9602496,105.6727647,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x313452fa0603a2a9:0x86a5b1ffff44947e!8m2!3d20.9602496!4d105.7428025!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgELc3VwZXJtYXJrZXSqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA!16s%2Fg%2F11dfpc7hb4?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:51:17,14,FamilyMart
Siêu thị tiện lợi KaMart,"83 P. Phủ Doãn, Hàng Bông, Hoàn Kiếm, Hà Nội 100000, Vietnam",+84 937 725 188,N/A,4.9,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+ti%E1%BB%87n+l%E1%BB%A3i+KaMart/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ab8e0984d1f5:0x24d766c429d2f9ba!8m2!3d21.028259!4d105.8477948!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRTTkZKdE9VUmpWamg2VkZVNVFtRldVbFpSVlhSNllqQXhRMVpYWXhBQqoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABBH!16s%2Fg%2F11q3z5z1qn?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:51:44,15,FamilyMart
Fami Mart,"GS1, Vinhomes Smart City, Nam Từ Liêm, Hà Nội 100000, Vietnam",+84 984 372 626,N/A,3.9,0,N/A,21.0054746,105.6672568,"https://www.google.com/maps/place/Fami+Mart/@21.0054746,105.6672568,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3134536e5d2acaf7:0xf25d55a5f2b15731!8m2!3d21.0054746!4d105.7372946!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgELc3VwZXJtYXJrZXSaASRDaGREU1VoTk1HOW5TMFZNU0c5NU5HWmZNblpEWVhwblJSQUKqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA-gEECAAQSA!16s%2Fg%2F11vcc4lzsq?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:52:12,16,FamilyMart
SimSon Mart,"CT2 khu đô thị Mễ Trì Thượng , Phường Mễ Trì, Từ Liêm, Hà Nội, Vietnam",+84 916 525 118,N/A,4.6,0,N/A,21.0052542,105.7067624,"https://www.google.com/maps/place/SimSon+Mart/@21.0052542,105.7067624,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3134533c499ae4d3:0x9e80bb4c473086a!8m2!3d21.0052542!4d105.7768002!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkVhMUEyZEdSUkVBRaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABBH!16s%2Fg%2F11frs2p1_w?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:52:39,17,FamilyMart
G24H,"P. Trương Công Giai, Yên Hoà, Cầu Giấy, Hà Nội 100000, Vietnam",+84 342 222 895,N/A,5.0,0,N/A,21.02588,105.7210781,"https://www.google.com/maps/place/G24H/@21.02588,105.7210781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ab16306de955:0x4de5bb901a1f7927!8m2!3d21.02588!4d105.7911159!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnh3TW1KdVVtWmxia3AyWlZaV00xbHJiRWRqYWswMFZETk9lVTVIWXhBQqoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABAO!16s%2Fg%2F11yh3sy78y?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:53:06,18,FamilyMart
Quỳnh family,"45 P. Đường Thành, Hàng Bông, Hoàn Kiếm, Hà Nội, Vietnam",N/A,N/A,N/A,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/Qu%E1%BB%B3nh+family/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135abe27a149743:0x27a78a2cdb14d86d!8m2!3d21.0316201!4d105.846991!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBkgENZ3JvY2VyeV9zdG9yZaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQA!16s%2Fg%2F11rxlqhb2f?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:53:53,19,FamilyMart
Family - Mart,"1035 Đ. Ngô Gia Tự, Đức Giang, Long Biên, Hà Nội 100000, Vietnam",+84 913 441 318,N/A,N/A,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/Family+-+Mart/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135a9c733ca7435:0x8594e949a2dea2d1!8m2!3d21.0737074!4d105.905645!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBqgFnCg0vZy8xMWJjNWhyaHdfCgkvbS8wNjB4OGMQASoOIgpmYW1pbHltYXJ0KEIyHxABIhuoCVOXpUMgqr4AOZtfU4g-Wmm25F4jyqxiPPoyGBACIhRmYW1pbHltYXJ0IGjDoCBu4buZaeABAA!16s%2Fg%2F11tnhgf0q3?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:54:31,20,FamilyMart
M-Mart,"Ng. Quan Thổ 1/51 P.Tôn Đức Thắng, Hàng Bột, Đống Đa, Hà Nội 100000, Vietnam",+84 901 735 575,N/A,4.7,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/M-Mart/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ab9d50cf290d:0xb6c87f77bd862fa1!8m2!3d21.0217901!4d105.8290999!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjZPRGd6TlhCQlJSQUKqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA-gEECAAQLA!16s%2Fg%2F1pp2vlmdz?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:54:58,21,FamilyMart
Green Mart,"Tòa nhà Greenpark, phố P. Dương Đình Nghệ, P, Cầu Giấy, Hà Nội, Vietnam",+84 983 226 871,N/A,3.8,0,N/A,21.0224147,105.7168567,"https://www.google.com/maps/place/Green+Mart/@21.0224147,105.7168567,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ab53cb4ceaf5:0x3e46af4dea9d17a7!8m2!3d21.0224147!4d105.7868945!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgENZ3JvY2VyeV9zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQycG5kMU50T1RSVlYxSXdUMGRhVkZnelpFaFdNazVDVmpGb2EyUnJSUkFCqgFnCg0vZy8xMWJjNWhyaHdfCgkvbS8wNjB4OGMQASoOIgpmYW1pbHltYXJ0KEIyHxABIhuoCVOXpUMgqr4AOZtfU4g-Wmm25F4jyqxiPPoyGBACIhRmYW1pbHltYXJ0IGjDoCBu4buZaeABAPoBBAgAEA8!16s%2Fg%2F11btrs666l?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:55:25,22,FamilyMart
Siêu thị T-Mart,"101 Nguyễn Quý Đức, Thanh Xuân Bắc, Thanh Xuân, Hà Nội, Vietnam",+84 1900 6446,http://bim-sua.com/,3.8,0,N/A,20.9935011,105.7295226,"https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+T-Mart/@20.9935011,105.7295226,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135acbecad60de9:0x2b0272294b3b3bb6!8m2!3d20.9935011!4d105.7995604!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgELc3VwZXJtYXJrZXSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUXRiV0ZRYlVGM0VBRaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABAQ!16s%2Fg%2F12mj_ry51?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:55:43,23,FamilyMart
Circle K Viet Nam,"85 P. Hàng Mã, Hàng Bồ, Hoàn Kiếm, Hà Nội, Vietnam",+84 24 3204 7077,https://www.circlek.com.vn/en/store-locator/,2.8,0,N/A,21.0162107,105.8143781,"https://www.google.com/maps/place/Circle+K+Viet+Nam/@21.0162107,105.8143781,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135abae0a2f31e5:0x4893bae67de8fefe!8m2!3d21.0365299!4d105.8470364!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVXUlZNd1JUQlBWazB4VVROa1MyVnVRakJTUkZabVRqQnNZVkV3UlJBQqoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIfxAk!16s%2Fg%2F11fmldsvlb?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:56:00,24,FamilyMart
Circle K Láng,"Ngõ 848-850 Ng. 850 Đ. Láng, Láng Thượng, Đống Đa, Hà Nội, Vietnam",+84 24 3201 6033,https://www.circlek.com.vn/en/store-locator/,2.0,0,N/A,21.0195473,105.7323998,"https://www.google.com/maps/place/Circle+K+L%C3%A1ng/@21.0195473,105.7323998,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135abf45aefb50b:0x85f50b978eaabe9d!8m2!3d21.0195473!4d105.8024376!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBWhYiFGZhbWlseW1hcnQgaMOgIG7hu5lpkgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXpjVXd6WkV0M0VBRaoBZwoNL2cvMTFiYzVocmh3XwoJL20vMDYweDhjEAEqDiIKZmFtaWx5bWFydChCMh8QASIbqAlTl6VDIKq-ADmbX1OIPlpptuReI8qsYjz6MhgQAiIUZmFtaWx5bWFydCBow6AgbuG7mWngAQD6AQQIABA5!16s%2Fg%2F11h_cmsxzf?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:56:17,25,FamilyMart
V- Mart,"Ngõ 115 Đ. Trần Cung, Cổ Nhuế, Bắc Từ Liêm, Hà Nội, Vietnam",+84 901 705 660,N/A,4.0,0,N/A,21.0505615,105.7153503,"https://www.google.com/maps/place/V-+Mart/@21.0505615,105.7153503,12z/data=!4m10!1m2!2m1!1zRmFtaWx5TWFydCBIw6AgTuG7mWk!3m6!1s0x3135ab2da5e617a7:0x147359156615c91!8m2!3d21.0505615!4d105.7853881!15sChRGYW1pbHlNYXJ0IEjDoCBO4buZaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAWcKDS9nLzExYmM1aHJod18KCS9tLzA2MHg4YxABKg4iCmZhbWlseW1hcnQoQjIfEAEiG6gJU5elQyCqvgA5m19TiD5aabbkXiPKrGI8-jIYEAIiFGZhbWlseW1hcnQgaMOgIG7hu5lp4AEA!16s%2Fg%2F11c56198dz?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:56:44,26,FamilyMart
Siêu thị WinMart Đại La,"163A P. Đại La, Đồng Tâm, Hai Bà Trưng, Hà Nội, Vietnam",+84 559 701 658,https://stores.winmart.vn/sieu-thi-winmart-dai-la-supermarket-dong-tam-ha-noi-390087/Home?utm_source=locator&utm_medium=googleplaces,4.0,0,N/A,20.9814647,105.8278413,"https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+WinMart+%C4%90%E1%BA%A1i+La/@20.9814647,105.8278413,13z/data=!4m11!1m3!2m2!1zV2luTWFydCBIw6AgTuG7mWk!6e6!3m6!1s0x3135ac6e281b09ad:0x400786ca94880d30!8m2!3d20.996395!4d105.84456!15sChFXaW5NYXJ0IEjDoCBO4buZaVoTIhF3aW5tYXJ0IGjDoCBu4buZaZIBC3N1cGVybWFya2V0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVIwY25aWE4xOW5SUkFCqgFWCg0vZy8xMWZod2tteGJ0EAEqCyIHd2lubWFydChCMh8QASIbblNK8pcMzyAaHApwbuDArIx7RhLRQQ3z8hOiMhUQAiIRd2lubWFydCBow6AgbuG7mWngAQD6AQQIABBC!16s%2Fg%2F1tdbhgl_?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:57:41,1,WinMart
WinMart+,"Yên Ngưu, Thanh Trì, Hanoi, Vietnam",+84 24 7106 6866,http://vinmart.com/,4.1,0,N/A,20.9814647,105.8278413,"https://www.google.com/maps/place/WinMart%2B/@20.9814647,105.8278413,13z/data=!4m11!1m3!2m2!1zV2luTWFydCBIw6AgTuG7mWk!6e6!3m6!1s0x3135ad22b8145ca1:0x6c9f9f105ef868cf!8m2!3d20.9507971!4d105.8410557!15sChFXaW5NYXJ0IEjDoCBO4buZaVoTIhF3aW5tYXJ0IGjDoCBu4buZaZIBDWdyb2Nlcnlfc3RvcmWqAVYKDS9nLzExZmh3a214YnQQASoLIgd3aW5tYXJ0KEIyHxABIhtuU0rylwzPIBocCnBu4MCsjHtGEtFBDfPyE6IyFRACIhF3aW5tYXJ0IGjDoCBu4buZaeABAA!16s%2Fg%2F11hf2nh3w5?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:57:58,2,WinMart
WinMart,"Toà HH2 - Meco Complex, 102 Trường Chinh, Phương Đình, Đống Đa, Hà Nội, Vietnam",+84 24 7106 6866,http://winmart.vn/,4.1,0,N/A,20.9814647,105.8278413,"https://www.google.com/maps/place/WinMart/@20.9814647,105.8278413,13z/data=!4m11!1m3!2m2!1zV2luTWFydCBIw6AgTuG7mWk!6e6!3m6!1s0x3135ac7b06e77cb5:0x561d6c6f1f95a15e!8m2!3d20.9997942!4d105.8374048!15sChFXaW5NYXJ0IEjDoCBO4buZaVoTIhF3aW5tYXJ0IGjDoCBu4buZaZIBC3N1cGVybWFya2V0mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4R1dHTnFUa3hXUmxwNVlsVTRlbFJ0Um5wV1ZYUXpXVlpaZVdKdFl4QUKqAVYKDS9nLzExZmh3a214YnQQASoLIgd3aW5tYXJ0KEIyHxABIhtuU0rylwzPIBocCnBu4MCsjHtGEtFBDfPyE6IyFRACIhF3aW5tYXJ0IGjDoCBu4buZaeABAPoBBAgsEC8!16s%2Fg%2F11b6gppg7y?entry=ttu&g_ep=EgoyMDI1MTExNi4wIKXMDSoASAFQAw%3D%3D",2025-11-19 20:58:15,3,WinMart
